date,weekday,setup,tier,open_pos,result,pnl_pts,entry,exit,va_range,poc,vah,val
2025-10-23,Jueves,BREAKOUT_SELL,TIER2_NORMAL,INSIDE_VA,LOSS,-139.1,24994.3,25133.4,121.0,25080.2,25115.3,24994.3
2025-10-24,Viernes,FADE_GAP_UP,TIER1_CLEAN,ABOVE_VA,LOSS,-16.2,25459.0,25475.2,81.2,25364.2,25401.4,25320.2
2025-10-27,Lunes,BREAKOUT_BUY,TIER1_CLEAN,INSIDE_VA,WIN,59.5,25849.2,25908.7,59.5,25831.0,25849.2,25789.6
2025-10-28,Martes,FADE_GAP_UP,TIER1_CLEAN,ABOVE_VA,LOSS,-9.8,26012.2,26022.1,49.2,25979.9,25994.9,25945.7
2025-10-29,Miércoles,BREAKOUT_BUY,TIER1_CLEAN,INSIDE_VA,LOSS,-47.5,26285.9,26238.4,41.3,26263.8,26285.9,26244.6
2025-10-29,Miércoles,BREAKOUT_SELL,TIER1_CLEAN,INSIDE_VA,LOSS,-47.5,26244.6,26292.1,41.3,26263.8,26285.9,26244.6
2025-10-31,Viernes,BREAKOUT_SELL,TIER1_CLEAN,INSIDE_VA,WIN,65.0,26161.3,26096.3,65.0,26189.5,26226.3,26161.3
2025-11-03,Lunes,BREAKOUT_BUY,TIER2_NORMAL,INSIDE_VA,LOSS,-126.7,26191.2,26064.5,110.2,26147.8,26191.2,26081.0
2025-11-03,Lunes,BREAKOUT_SELL,TIER2_NORMAL,INSIDE_VA,FLAT,-37.5,26081.0,26118.5,110.2,26147.8,26191.2,26081.0
2025-11-04,Martes,BREAKOUT_BUY,TIER1_CLEAN,INSIDE_VA,LOSS,-106.3,25792.9,25686.6,92.4,25760.5,25792.9,25700.4
2025-11-04,Martes,BREAKOUT_SELL,TIER1_CLEAN,INSIDE_VA,LOSS,-106.3,25700.4,25806.7,92.4,25760.5,25792.9,25700.4
2025-11-05,Miércoles,FADE_GAP_UP,TIER1_CLEAN,ABOVE_VA,LOSS,-16.6,25586.8,25603.4,83.2,25516.0,25544.8,25461.6
2025-11-06,Jueves,BREAKOUT_SELL,TIER2_NORMAL,INSIDE_VA,WIN,128.5,25693.8,25565.2,128.5,25767.6,25822.2,25693.8
2025-11-07,Viernes,BOUNCE_FROM_VAL,TIER3_NOISY,BELOW_VA,LOSS,-46.9,25120.4,25073.5,234.4,25320.6,25354.8,25120.4
2025-11-10,Lunes,BREAKOUT_BUY,TIER1_CLEAN,INSIDE_VA,WIN,67.5,25562.0,25629.5,67.5,25530.1,25562.0,25494.5
2025-11-10,Lunes,BREAKOUT_SELL,TIER1_CLEAN,INSIDE_VA,FLAT,-26.8,25494.5,25521.2,67.5,25530.1,25562.0,25494.5
2025-11-11,Martes,BREAKOUT_SELL,TIER1_CLEAN,INSIDE_VA,WIN,75.5,25594.0,25518.4,75.5,25613.9,25669.5,25594.0
2025-11-12,Miércoles,BREAKOUT_SELL,TIER1_CLEAN,INSIDE_VA,WIN,52.5,25762.5,25710.0,52.5,25790.6,25815.0,25762.5
2025-11-13,Jueves,BREAKOUT_SELL,TIER3_NOISY,INSIDE_VA,WIN,76.6,25491.8,25415.2,153.2,25579.8,25644.9,25491.8
2025-11-14,Viernes,BOUNCE_FROM_VAL,TIER3_NOISY,BELOW_VA,LOSS,-70.7,24749.2,24678.5,353.6,24987.6,25102.9,24749.2
2025-11-17,Lunes,BOUNCE_FROM_VAL,TIER3_NOISY,BELOW_VA,LOSS,-44.5,25138.8,25094.3,222.5,25238.3,25361.2,25138.8
2025-11-18,Martes,BREAKOUT_BUY,TIER2_NORMAL,INSIDE_VA,LOSS,-147.1,24825.4,24678.3,127.9,24727.4,24825.4,24697.5
2025-11-18,Martes,BREAKOUT_SELL,TIER2_NORMAL,INSIDE_VA,WIN,127.9,24697.5,24569.6,127.9,24727.4,24825.4,24697.5
2025-11-19,Miércoles,BREAKOUT_BUY,TIER2_NORMAL,INSIDE_VA,LOSS,-154.7,24733.2,24578.6,134.5,24699.6,24733.2,24598.7
2025-11-19,Miércoles,BREAKOUT_SELL,TIER2_NORMAL,INSIDE_VA,LOSS,-154.7,24598.7,24753.4,134.5,24699.6,24733.2,24598.7
2025-11-20,Jueves,FADE_GAP_UP,TIER2_NORMAL,ABOVE_VA,LOSS,-25.9,25230.0,25255.9,129.3,25139.5,25200.1,25070.8
2025-11-21,Viernes,FADE_GAP_UP,TIER3_NOISY,ABOVE_VA,LOSS,-41.3,24242.0,24283.3,206.7,24156.4,24214.5,24007.8
2025-11-24,Lunes,BREAKOUT_BUY,TIER2_NORMAL,INSIDE_VA,WIN,121.3,24564.0,24685.4,121.3,24500.0,24564.0,24442.6
2025-11-25,Martes,BREAKOUT_SELL,TIER1_CLEAN,INSIDE_VA,WIN,76.6,24862.9,24786.2,76.6,24885.9,24939.5,24862.9
2025-11-26,Miércoles,BREAKOUT_BUY,TIER1_CLEAN,INSIDE_VA,WIN,58.6,25220.1,25278.7,58.6,25183.0,25220.1,25161.5
2025-11-26,Miércoles,BREAKOUT_SELL,TIER1_CLEAN,INSIDE_VA,LOSS,-67.4,25161.5,25228.9,58.6,25183.0,25220.1,25161.5
2025-12-01,Lunes,BREAKOUT_BUY,TIER1_CLEAN,INSIDE_VA,WIN,84.7,25302.9,25387.6,84.7,25245.6,25302.9,25218.2
2025-12-01,Lunes,BREAKOUT_SELL,TIER1_CLEAN,INSIDE_VA,LOSS,-97.4,25218.2,25315.6,84.7,25245.6,25302.9,25218.2
2025-12-02,Martes,BREAKOUT_BUY,TIER2_NORMAL,INSIDE_VA,WIN,114.0,25514.8,25628.8,114.0,25486.2,25514.8,25400.8
2025-12-03,Miércoles,BREAKOUT_SELL,TIER1_CLEAN,INSIDE_VA,WIN,41.4,25624.7,25583.4,41.4,25643.0,25666.1,25624.7
2025-12-04,Jueves,BREAKOUT_BUY,TIER1_CLEAN,INSIDE_VA,LOSS,-44.5,25665.7,25621.2,38.7,25655.3,25665.7,25627.0
2025-12-04,Jueves,BREAKOUT_SELL,TIER1_CLEAN,INSIDE_VA,LOSS,-44.5,25627.0,25671.5,38.7,25655.3,25665.7,25627.0
2025-12-05,Viernes,BOUNCE_FROM_VAL,TIER1_CLEAN,BELOW_VA,LOSS,-16.4,25673.6,25657.2,82.1,25723.5,25755.8,25673.6
2025-12-08,Lunes,FADE_GAP_UP,TIER1_CLEAN,ABOVE_VA,LOSS,-7.0,25810.2,25817.3,35.2,25794.2,25807.2,25771.9
2025-12-09,Martes,BOUNCE_FROM_VAL,TIER1_CLEAN,BELOW_VA,LOSS,-11.2,25634.4,25623.3,55.8,25662.3,25690.2,25634.4
2025-12-10,Miércoles,BREAKOUT_SELL,TIER1_CLEAN,INSIDE_VA,WIN,73.5,25659.2,25585.7,73.5,25709.0,25732.8,25659.2
2025-12-11,Jueves,BREAKOUT_BUY,TIER3_NOISY,INSIDE_VA,LOSS,-203.0,25647.3,25444.3,176.5,25489.9,25647.3,25470.8
2025-12-11,Jueves,BREAKOUT_SELL,TIER3_NOISY,INSIDE_VA,LOSS,-203.0,25470.8,25673.8,176.5,25489.9,25647.3,25470.8
2025-12-12,Viernes,BREAKOUT_SELL,TIER2_NORMAL,INSIDE_VA,WIN,108.8,25532.5,25423.7,108.8,25569.7,25641.3,25532.5
2025-12-15,Lunes,BREAKOUT_BUY,TIER1_CLEAN,INSIDE_VA,LOSS,-88.1,25383.5,25295.4,76.6,25340.1,25383.5,25306.9
2025-12-15,Lunes,BREAKOUT_SELL,TIER1_CLEAN,INSIDE_VA,LOSS,-88.1,25306.9,25395.0,76.6,25340.1,25383.5,25306.9
2025-12-16,Martes,BREAKOUT_BUY,TIER3_NOISY,INSIDE_VA,WIN,139.6,25256.2,25395.8,279.2,25079.3,25256.2,24976.9
2025-12-16,Martes,BREAKOUT_SELL,TIER3_NOISY,INSIDE_VA,LOSS,-321.1,24976.9,25298.1,279.2,25079.3,25256.2,24976.9
2025-12-17,Miércoles,FADE_GAP_UP,TIER3_NOISY,ABOVE_VA,WIN,30.8,25464.8,25434.0,238.5,25337.1,25434.0,25195.4
2025-12-18,Jueves,FADE_GAP_UP,TIER3_NOISY,ABOVE_VA,LOSS,-37.2,25221.5,25258.7,186.2,25093.4,25191.6,25005.5
2025-12-19,Viernes,BREAKOUT_BUY,TIER1_CLEAN,INSIDE_VA,WIN,76.0,25372.4,25448.4,76.0,25357.6,25372.4,25296.3
2025-12-22,Lunes,FADE_GAP_UP,TIER1_CLEAN,ABOVE_VA,LOSS,-12.6,25753.0,25765.6,63.2,25708.0,25734.9,25671.7
2025-12-23,Martes,BOUNCE_FROM_VAL,TIER1_CLEAN,BELOW_VA,LOSS,-11.2,25652.3,25641.1,56.1,25678.4,25708.5,25652.3
2025-12-26,Viernes,BREAKOUT_BUY,TIER1_CLEAN,INSIDE_VA,LOSS,-55.2,25912.6,25857.4,48.0,25876.6,25912.6,25864.6
2025-12-26,Viernes,BREAKOUT_SELL,TIER1_CLEAN,INSIDE_VA,LOSS,-55.2,25864.6,25919.8,48.0,25876.6,25912.6,25864.6
2025-12-29,Lunes,BREAKOUT_BUY,TIER2_NORMAL,INSIDE_VA,FLAT,-82.4,25777.9,25695.5,117.2,25755.1,25777.9,25660.8
2025-12-29,Lunes,BREAKOUT_SELL,TIER2_NORMAL,INSIDE_VA,LOSS,-134.7,25660.8,25795.5,117.2,25755.1,25777.9,25660.8
2025-12-30,Martes,BREAKOUT_BUY,TIER1_CLEAN,INSIDE_VA,LOSS,-36.2,25743.2,25707.0,31.5,25730.9,25743.2,25711.8
2025-12-30,Martes,BREAKOUT_SELL,TIER1_CLEAN,INSIDE_VA,LOSS,-36.2,25711.8,25748.0,31.5,25730.9,25743.2,25711.8
2025-12-31,Miércoles,FADE_GAP_UP,TIER1_CLEAN,ABOVE_VA,WIN,69.1,25702.8,25633.6,75.7,25582.2,25633.6,25557.9
2026-01-02,Viernes,BREAKOUT_BUY,TIER1_CLEAN,INSIDE_VA,LOSS,-74.9,25742.8,25667.9,65.1,25714.5,25742.8,25677.6
2026-01-02,Viernes,BREAKOUT_SELL,TIER1_CLEAN,INSIDE_VA,LOSS,-74.9,25677.6,25752.5,65.1,25714.5,25742.8,25677.6
2026-01-05,Lunes,BREAKOUT_BUY,TIER1_CLEAN,INSIDE_VA,WIN,82.6,25579.0,25661.6,82.6,25549.1,25579.0,25496.3
2026-01-06,Martes,BREAKOUT_BUY,TIER1_CLEAN,INSIDE_VA,WIN,68.5,25649.8,25718.3,68.5,25593.5,25649.8,25581.3
2026-01-07,Miércoles,BREAKOUT_BUY,TIER1_CLEAN,INSIDE_VA,WIN,38.8,25792.5,25831.3,38.8,25757.3,25792.5,25753.7
2026-01-08,Jueves,BREAKOUT_BUY,TIER1_CLEAN,INSIDE_VA,LOSS,-73.8,25803.2,25729.4,64.1,25761.3,25803.2,25739.1
2026-01-08,Jueves,BREAKOUT_SELL,TIER1_CLEAN,INSIDE_VA,WIN,64.1,25739.1,25674.9,64.1,25761.3,25803.2,25739.1
2026-01-09,Viernes,BREAKOUT_BUY,TIER2_NORMAL,INSIDE_VA,LOSS,-130.9,25807.5,25676.6,113.8,25732.5,25807.5,25693.6
2026-01-09,Viernes,BREAKOUT_SELL,TIER2_NORMAL,INSIDE_VA,LOSS,-130.9,25693.6,25824.6,113.8,25732.5,25807.5,25693.6
2026-01-12,Lunes,BREAKOUT_BUY,TIER1_CLEAN,INSIDE_VA,WIN,60.8,25750.0,25810.8,60.8,25730.4,25750.0,25689.2
2026-01-13,Martes,FADE_GAP_UP,TIER1_CLEAN,ABOVE_VA,LOSS,-15.1,25970.2,25985.4,75.5,25909.0,25946.8,25871.2
2026-01-14,Miércoles,BREAKOUT_SELL,TIER2_NORMAL,INSIDE_VA,WIN,138.8,25701.2,25562.5,138.8,25740.5,25840.0,25701.2
2026-01-15,Jueves,BREAKOUT_BUY,TIER3_NOISY,INSIDE_VA,FLAT,8.0,25916.8,25924.8,222.6,25826.6,25916.8,25694.2
2026-01-16,Viernes,BREAKOUT_BUY,TIER1_CLEAN,INSIDE_VA,LOSS,-38.7,25839.6,25800.8,33.7,25812.3,25839.6,25805.9
2026-01-16,Viernes,BREAKOUT_SELL,TIER1_CLEAN,INSIDE_VA,LOSS,-38.7,25805.9,25844.6,33.7,25812.3,25839.6,25805.9
2026-01-20,Martes,BREAKOUT_BUY,TIER2_NORMAL,INSIDE_VA,WIN,116.3,25285.6,25401.9,116.3,25195.7,25285.6,25169.3
2026-01-21,Miércoles,BREAKOUT_BUY,TIER3_NOISY,INSIDE_VA,WIN,81.2,25231.7,25313.0,162.4,25213.3,25231.7,25069.3
2026-01-22,Jueves,BREAKOUT_SELL,TIER2_NORMAL,INSIDE_VA,FLAT,-57.8,25611.8,25669.5,128.0,25684.3,25739.8,25611.8
2026-01-23,Viernes,BREAKOUT_BUY,TIER1_CLEAN,INSIDE_VA,WIN,82.9,25635.9,25718.8,82.9,25588.1,25635.9,25553.0
2026-01-26,Lunes,BREAKOUT_BUY,TIER1_CLEAN,INSIDE_VA,WIN,69.3,25720.7,25790.0,69.3,25670.0,25720.7,25651.3
2026-01-27,Martes,BREAKOUT_BUY,TIER1_CLEAN,INSIDE_VA,LOSS,-43.7,26020.2,25976.5,38.0,25993.6,26020.2,25982.2
2026-01-27,Martes,BREAKOUT_SELL,TIER1_CLEAN,INSIDE_VA,LOSS,-43.7,25982.2,26025.9,38.0,25993.6,26020.2,25982.2
2026-01-28,Miércoles,BREAKOUT_SELL,TIER1_CLEAN,INSIDE_VA,WIN,53.8,26266.2,26212.3,53.8,26288.9,26320.0,26266.2
2026-01-29,Jueves,BREAKOUT_SELL,TIER1_CLEAN,INSIDE_VA,WIN,78.0,26172.2,26094.2,78.0,26196.0,26250.2,26172.2
2026-01-30,Viernes,BREAKOUT_BUY,TIER2_NORMAL,INSIDE_VA,FLAT,-88.1,25845.6,25757.5,144.8,25773.2,25845.6,25700.8
2026-02-02,Lunes,FADE_GAP_UP,TIER3_NOISY,ABOVE_VA,LOSS,-45.6,25529.8,25575.3,227.8,25462.1,25528.0,25300.2
2026-02-03,Martes,BREAKOUT_SELL,TIER1_CLEAN,INSIDE_VA,WIN,45.2,25958.2,25913.1,45.2,25980.8,26003.4,25958.2
2026-02-05,Jueves,BOUNCE_FROM_VAL,TIER3_NOISY,BELOW_VA,LOSS,-58.3,24832.4,24774.1,291.4,25047.4,25123.8,24832.4
2026-02-06,Viernes,BREAKOUT_BUY,TIER3_NOISY,INSIDE_VA,WIN,140.1,24873.2,25013.4,280.2,24792.1,24873.2,24593.0
2026-02-09,Lunes,BREAKOUT_BUY,TIER3_NOISY,INSIDE_VA,LOSS,-179.1,25176.1,24997.0,155.7,25085.3,25176.1,25020.4
2026-02-09,Lunes,BREAKOUT_SELL,TIER3_NOISY,INSIDE_VA,LOSS,-179.1,25020.4,25199.5,155.7,25085.3,25176.1,25020.4
2026-02-10,Martes,BREAKOUT_BUY,TIER1_CLEAN,INSIDE_VA,LOSS,-64.7,25373.9,25309.3,56.2,25345.8,25373.9,25317.7
2026-02-10,Martes,BREAKOUT_SELL,TIER1_CLEAN,INSIDE_VA,LOSS,-64.7,25317.7,25382.4,56.2,25345.8,25373.9,25317.7
2026-02-11,Miércoles,FADE_GAP_UP,TIER2_NORMAL,ABOVE_VA,WIN,113.8,25443.5,25329.7,142.7,25243.1,25329.7,25187.0
2026-02-12,Jueves,FADE_GAP_UP,TIER1_CLEAN,ABOVE_VA,WIN,23.3,25396.2,25372.9,46.8,25341.0,25372.9,25326.1
2026-02-13,Viernes,FADE_GAP_UP,TIER2_NORMAL,ABOVE_VA,LOSS,-21.6,24780.8,24802.4,108.1,24732.0,24775.9,24667.8
2026-02-17,Martes,BREAKOUT_BUY,TIER1_CLEAN,INSIDE_VA,LOSS,-112.0,24678.0,24566.0,97.4,24625.9,24678.0,24580.6
2026-02-17,Martes,BREAKOUT_SELL,TIER1_CLEAN,INSIDE_VA,LOSS,-112.0,24580.6,24692.7,97.4,24625.9,24678.0,24580.6
2026-02-18,Miércoles,BOUNCE_FROM_VAL,TIER1_CLEAN,BELOW_VA,LOSS,-18.2,24850.2,24832.0,90.9,24911.7,24941.1,24850.2
2026-02-19,Jueves,BREAKOUT_BUY,TIER3_NOISY,INSIDE_VA,FLAT,-107.8,24951.6,24843.8,153.6,24862.0,24951.6,24798.0
2026-02-19,Jueves,BREAKOUT_SELL,TIER3_NOISY,INSIDE_VA,FLAT,-45.8,24798.0,24843.8,153.6,24862.0,24951.6,24798.0
2026-02-20,Viernes,BOUNCE_FROM_VAL,TIER3_NOISY,BELOW_VA,LOSS,-35.0,24809.9,24775.0,174.8,24936.7,24984.8,24809.9
2026-02-23,Lunes,BREAKOUT_BUY,TIER1_CLEAN,INSIDE_VA,LOSS,-105.6,24977.8,24872.2,91.8,24908.9,24977.8,24886.0
2026-02-23,Lunes,BREAKOUT_SELL,TIER1_CLEAN,INSIDE_VA,LOSS,-105.6,24886.0,24991.5,91.8,24908.9,24977.8,24886.0
2026-02-24,Martes,FADE_GAP_UP,TIER1_CLEAN,ABOVE_VA,LOSS,-13.2,24876.8,24889.9,65.9,24834.0,24869.3,24803.4
2026-02-25,Miércoles,BREAKOUT_BUY,TIER2_NORMAL,INSIDE_VA,WIN,103.8,25165.8,25269.5,103.8,25128.7,25165.8,25062.0
2026-02-26,Jueves,BREAKOUT_BUY,TIER1_CLEAN,INSIDE_VA,LOSS,-60.6,25397.7,25337.1,52.7,25364.7,25397.7,25345.0
2026-02-26,Jueves,BREAKOUT_SELL,TIER1_CLEAN,INSIDE_VA,WIN,52.7,25345.0,25292.3,52.7,25364.7,25397.7,25345.0
2026-02-27,Viernes,BOUNCE_FROM_VAL,TIER3_NOISY,BELOW_VA,LOSS,-36.6,24895.4,24858.8,183.0,25042.8,25078.4,24895.4
2026-03-02,Lunes,BREAKOUT_BUY,TIER2_NORMAL,INSIDE_VA,WIN,146.2,24701.2,24847.5,146.2,24647.6,24701.2,24555.0
2026-03-03,Martes,BREAKOUT_BUY,TIER3_NOISY,INSIDE_VA,LOSS,-246.3,24599.5,24353.2,214.2,24484.8,24599.5,24385.3
2026-03-03,Martes,BREAKOUT_SELL,TIER3_NOISY,INSIDE_VA,LOSS,-246.3,24385.3,24631.6,214.2,24484.8,24599.5,24385.3
2026-03-04,Miércoles,BREAKOUT_BUY,TIER3_NOISY,INSIDE_VA,WIN,136.6,24930.2,25066.8,273.1,24822.4,24930.2,24657.1
2026-03-05,Jueves,BOUNCE_FROM_VAL,TIER2_NORMAL,BELOW_VA,LOSS,-24.8,25019.8,24995.0,124.0,25046.9,25143.8,25019.8
2026-03-06,Viernes,BOUNCE_FROM_VAL,TIER3_NOISY,BELOW_VA,WIN,200.6,24653.1,24853.7,331.4,24853.7,24984.5,24653.1
2026-03-09,Lunes,BREAKOUT_BUY,TIER3_NOISY,INSIDE_VA,WIN,102.4,24454.8,24557.2,204.8,24366.1,24454.8,24250.0
2026-03-10,Martes,BREAKOUT_BUY,TIER3_NOISY,INSIDE_VA,LOSS,-211.8,25150.5,24938.7,184.2,25090.6,25150.5,24966.3
2026-03-10,Martes,BREAKOUT_SELL,TIER3_NOISY,INSIDE_VA,LOSS,-211.8,24966.3,25178.1,184.2,25090.6,25150.5,24966.3
2026-03-11,Miércoles,BREAKOUT_BUY,TIER2_NORMAL,INSIDE_VA,WIN,104.1,25037.0,25141.0,104.1,24951.5,25037.0,24932.9
2026-03-11,Miércoles,BREAKOUT_SELL,TIER2_NORMAL,INSIDE_VA,LOSS,-119.7,24932.9,25052.6,104.1,24951.5,25037.0,24932.9
2026-03-12,Jueves,BREAKOUT_SELL,TIER2_NORMAL,INSIDE_VA,WIN,109.2,24804.2,24694.9,109.2,24851.5,24913.4,24804.2
2026-03-13,Viernes,BREAKOUT_BUY,TIER3_NOISY,INSIDE_VA,LOSS,-248.4,24726.6,24478.3,216.0,24561.8,24726.6,24510.7
2026-03-13,Viernes,BREAKOUT_SELL,TIER3_NOISY,INSIDE_VA,LOSS,-248.4,24510.7,24759.0,216.0,24561.8,24726.6,24510.7
2026-03-16,Lunes,FADE_GAP_UP,TIER2_NORMAL,ABOVE_VA,LOSS,-28.1,24658.0,24686.1,140.5,24516.6,24625.5,24485.0
2026-03-17,Martes,FADE_GAP_UP,TIER2_NORMAL,ABOVE_VA,LOSS,-21.2,24932.8,24954.0,106.0,24816.6,24855.4,24749.4
2026-03-19,Jueves,BOUNCE_FROM_VAL,TIER2_NORMAL,BELOW_VA,LOSS,-22.8,24513.6,24490.8,113.9,24585.7,24627.5,24513.6
2026-03-20,Viernes,BREAKOUT_SELL,TIER3_NOISY,INSIDE_VA,FLAT,8.2,24319.0,24310.8,227.9,24432.9,24546.9,24319.0
