Date,Close,High,Low,Open,Volume,fvg_bull,fvg_bear,range_hi,range_lo,equilibrium,is_discount,is_premium,prev_low,prev_high,liquidity_sweep_bull,liquidity_sweep_bear,vol_ma,high_vol,is_down,bullish_ob,ret_5d
2021-03-09,12794.490234375,12868.51953125,12592.830078125,12635.4501953125,6345560000,True,False,13879.76953125,12208.3896484375,13044.07958984375,True,False,12287.5703125,12718.580078125,False,False,7090612500.0,False,False,False,0.027964384083175364
2021-03-10,12752.0703125,12979.3798828125,12726.849609375,12950.25,6023880000,True,False,13879.76953125,12208.3896484375,13044.07958984375,True,False,12592.830078125,12868.51953125,False,True,6953468000.0,False,True,False,0.03531266369125108
2021-03-11,13052.900390625,13117.8603515625,12920.009765625,12960.5302734375,6008850000,False,False,13879.76953125,12208.3896484375,13044.07958984375,False,True,12726.849609375,12979.3798828125,False,False,6714614000.0,False,False,False,-0.02020706006283024
2021-03-12,12937.2900390625,12943.580078125,12778.1298828125,12873.3896484375,5497210000,False,False,13879.76953125,12208.3896484375,13044.07958984375,True,False,12920.009765625,13117.8603515625,True,False,6443635500.0,False,False,False,-0.005433889514360302
2021-03-15,13082.5400390625,13085.009765625,12885.6396484375,12936.1298828125,5972370000,True,False,13879.76953125,12208.3896484375,13044.07958984375,False,True,12778.1298828125,12943.580078125,False,False,6371407000.0,False,False,False,0.00030343698934975905
2021-03-16,13152.2802734375,13297.48046875,13091.7802734375,13156.650390625,5493890000,False,False,13713.1396484375,12208.3896484375,12960.7646484375,False,True,12885.6396484375,13085.009765625,False,False,6259996500.0,False,True,False,-0.010225621077024849
2021-03-17,13202.3798828125,13280.2900390625,12950.080078125,13024.830078125,5536110000,False,True,13701.6904296875,12208.3896484375,12955.0400390625,False,True,13091.7802734375,13297.48046875,True,False,6172777000.0,False,False,False,-0.030562671547218256
2021-03-18,12789.1396484375,13040.3603515625,12781.5302734375,13006.2900390625,5739720000,False,True,13701.6904296875,12208.3896484375,12955.0400390625,True,False,12950.080078125,13280.2900390625,False,False,6134792000.0,False,True,False,-0.0006747821237180762
2021-03-19,12866.990234375,12906.01953125,12704.0703125,12792.669921875,7630590000,False,False,13447.3701171875,12208.3896484375,12827.8798828125,False,True,12781.5302734375,13040.3603515625,True,False,6179430500.0,True,False,False,0.008714538580509412
2021-03-22,13086.509765625,13167.4599609375,12943.1396484375,12943.1396484375,5321760000,True,False,13312.4296875,12208.3896484375,12760.40966796875,False,True,12704.0703125,12906.01953125,False,False,6121331500.0,False,False,False,-0.009228551646920491
2021-03-23,13017.7900390625,13180.66015625,12993.5,13127.169921875,5675010000,False,False,13312.4296875,12208.3896484375,12760.40966796875,False,True,12943.1396484375,13167.4599609375,False,True,6029256500.0,False,True,False,-0.009314927131343742
2021-03-24,12798.8798828125,13077.490234375,12797.849609375,13072.8203125,6248650000,False,True,13301.6201171875,12208.3896484375,12755.0048828125,False,True,12993.5,13180.66015625,False,False,6047377500.0,True,True,False,0.022858293034523802
2021-03-25,12780.509765625,12845.66015625,12627.9296875,12707.580078125,5634290000,False,False,13301.6201171875,12208.3896484375,12755.0048828125,False,True,12797.849609375,13077.490234375,False,False,6009573000.0,False,False,False,0.04295679716169376
2021-03-26,12979.1201171875,12992.2998046875,12721.66015625,12777.26953125,5224360000,False,False,13301.6201171875,12208.3896484375,12755.0048828125,False,True,12627.9296875,12845.66015625,False,False,5975485500.0,False,False,False,0.04769506973302007
2021-03-29,12965.740234375,13013.4697265625,12836.599609375,12950.509765625,4965090000,False,False,13301.6201171875,12208.3896484375,12755.0048828125,False,True,12721.66015625,12992.2998046875,False,True,5969763500.0,False,False,False,0.047256825718137385
2021-03-30,12896.5302734375,12929.4599609375,12798.0302734375,12904.009765625,4721950000,False,False,13297.48046875,12208.3896484375,12752.93505859375,False,True,12836.599609375,13013.4697265625,True,False,5958454000.0,False,True,False,0.055842145647369
2021-03-31,13091.4404296875,13167.0595703125,12966.650390625,12970.330078125,5004720000,True,False,13297.48046875,12208.3896484375,12752.93505859375,False,True,12798.0302734375,12929.4599609375,False,False,5932191000.0,False,False,False,0.05095461721880379
2021-04-01,13329.51953125,13333.41015625,13255.8203125,13268.8798828125,4576480000,True,False,13333.41015625,12208.3896484375,12770.89990234375,False,True,12966.650390625,13167.0595703125,False,False,5767796000.0,False,False,False,0.03867656578722567
2021-04-05,13598.16015625,13623.599609375,13420.8095703125,13434.0400390625,4459000000,True,False,13623.599609375,12287.5703125,12955.5849609375,False,True,13255.8203125,13333.41015625,False,False,5604486000.0,False,False,False,0.01626613090178508
2021-04-06,13578.4599609375,13660.2900390625,13551.599609375,13567.2001953125,4073710000,False,False,13660.2900390625,12592.830078125,13126.56005859375,False,True,13420.8095703125,13623.599609375,False,True,5507660000.0,False,False,False,0.030049819685834755
2021-04-07,13616.7001953125,13648.7998046875,13532.6298828125,13553.900390625,4098740000,True,False,13660.2900390625,12627.9296875,13144.10986328125,False,True,13551.599609375,13660.2900390625,True,False,5395319000.0,False,False,False,0.013748555689134356
2021-04-08,13758.509765625,13763.1796875,13703.509765625,13730.73046875,4153600000,True,False,13763.1796875,12627.9296875,13195.5546875,False,True,13532.6298828125,13648.7998046875,False,False,5301805000.0,False,False,False,0.019455643715955873
2021-04-09,13845.0595703125,13849.3095703125,13674.919921875,13709.669921875,3926110000,False,False,13849.3095703125,12627.9296875,13238.61962890625,False,True,13703.509765625,13763.1796875,True,False,5197668000.0,False,False,False,0.014218110434107478
2021-04-12,13819.349609375,13839.3896484375,13747.6298828125,13792.740234375,4250900000,True,False,13849.3095703125,12627.9296875,13238.61962890625,False,True,13674.919921875,13849.3095703125,False,False,5135352500.0,False,False,False,0.006391061446197499
2021-04-13,13986.490234375,14002.5302734375,13874.580078125,13874.580078125,4219360000,False,False,14002.5302734375,12627.9296875,13315.22998046875,False,True,13747.6298828125,13839.3896484375,False,False,5047702000.0,False,False,False,-0.012668684331685554
2021-04-14,13803.91015625,13990.5400390625,13782.1796875,13988.8603515625,4120770000,False,False,14002.5302734375,12627.9296875,13315.22998046875,False,True,13874.580078125,14002.5302734375,False,False,4979046000.0,False,True,False,0.009507468020977905
2021-04-15,14026.1904296875,14040.1103515625,13931.009765625,13934.8701171875,4406880000,False,False,14040.1103515625,12627.9296875,13334.02001953125,False,True,13782.1796875,13990.5400390625,False,False,4922584500.0,False,False,False,-0.018809817209281876
2021-04-16,14041.91015625,14050.3798828125,13966.5400390625,14035.9599609375,4427780000,False,False,14050.3798828125,12627.9296875,13339.15478515625,False,True,13931.009765625,14040.1103515625,False,False,4856987500.0,False,False,False,-0.007154989986727811
2021-04-19,13907.669921875,14025.6396484375,13835.75,13970.830078125,4379610000,False,True,14050.3798828125,12627.9296875,13339.15478515625,False,True,13966.5400390625,14050.3798828125,False,False,4694438500.0,False,True,False,0.0085197761408351
2021-04-20,13809.2998046875,13934.8896484375,13730.58984375,13891.9599609375,4245120000,False,False,14050.3798828125,12627.9296875,13339.15478515625,False,True,13835.75,14025.6396484375,False,False,4640606500.0,False,True,False,0.010933245775339717
2021-04-21,13935.150390625,13939.7001953125,13717.4404296875,13768.919921875,3999620000,False,False,14050.3798828125,12627.9296875,13339.15478515625,False,True,13730.58984375,13934.8896484375,True,False,4556837000.0,False,False,False,-0.0024061651648953353
2021-04-22,13762.3603515625,13954.0302734375,13716.759765625,13920.8798828125,4420820000,False,False,14050.3798828125,12627.9296875,13339.15478515625,False,True,13717.4404296875,13939.7001953125,True,True,4465445500.0,False,True,False,0.015102049244510862
2021-04-23,13941.4404296875,13989.4296875,13789.4501953125,13794.490234375,4355100000,False,False,14050.3798828125,12721.66015625,13386.02001953125,False,True,13716.759765625,13954.0302734375,False,True,4401486000.0,False,False,False,-0.005787111057096728
