Price,Close,High,Low,Open,Volume
Ticker,NQ=F,NQ=F,NQ=F,NQ=F,NQ=F
Datetime,,,,,
2026-02-11 10:45:00+00:00,25207.5,25207.5,25166.75,25188.25,1627
2026-02-11 11:00:00+00:00,25216.25,25232.5,25205.75,25207.5,1648
2026-02-11 11:15:00+00:00,25247.75,25248.0,25215.5,25216.75,1272
2026-02-11 11:30:00+00:00,25223.0,25250.0,25213.5,25248.5,2074
2026-02-11 11:45:00+00:00,25209.0,25238.25,25207.25,25221.75,1478
2026-02-11 12:00:00+00:00,25273.5,25276.0,25206.0,25210.0,3131
2026-02-11 12:15:00+00:00,25252.75,25274.25,25250.5,25272.25,1315
2026-02-11 12:30:00+00:00,25247.25,25259.25,25238.0,25253.75,1565
2026-02-11 12:45:00+00:00,25247.5,25248.5,25222.75,25246.75,1455
2026-02-11 13:00:00+00:00,25248.5,25256.0,25236.25,25245.75,1303
2026-02-11 13:15:00+00:00,25238.0,25270.5,25238.0,25250.5,1886
2026-02-11 13:30:00+00:00,25342.25,25367.75,25238.75,25251.25,11859
2026-02-11 13:45:00+00:00,25444.25,25452.0,25343.0,25343.5,12532
2026-02-11 14:00:00+00:00,25419.25,25446.5,25410.0,25443.5,6968
2026-02-11 14:15:00+00:00,25419.25,25440.75,25407.75,25419.25,6108
2026-02-11 14:30:00+00:00,25390.5,25465.25,25339.25,25418.75,42897
2026-02-11 14:45:00+00:00,25305.25,25436.75,25290.0,25391.25,28653
2026-02-11 15:00:00+00:00,25188.25,25343.25,25141.75,25306.5,35472
2026-02-11 15:15:00+00:00,25077.25,25195.0,25058.25,25187.75,37891
2026-02-11 15:30:00+00:00,25180.75,25192.75,25068.75,25077.0,24967
2026-02-11 15:45:00+00:00,25244.0,25271.5,25133.25,25180.75,24043
2026-02-11 16:00:00+00:00,25258.0,25264.25,25181.75,25244.25,14700
2026-02-11 16:15:00+00:00,25193.0,25275.0,25192.75,25258.75,13681
2026-02-11 16:30:00+00:00,25228.5,25256.75,25175.0,25193.0,13428
2026-02-11 16:45:00+00:00,25181.0,25242.0,25177.75,25229.25,9090
2026-02-11 17:00:00+00:00,25212.5,25224.25,25141.75,25180.75,12630
2026-02-11 17:15:00+00:00,25289.5,25298.25,25197.75,25212.75,13530
2026-02-11 17:30:00+00:00,25304.0,25312.5,25263.0,25290.0,10626
2026-02-11 17:45:00+00:00,25263.75,25325.0,25255.25,25304.75,10194
2026-02-11 18:00:00+00:00,25210.75,25277.25,25205.0,25264.5,11725
2026-02-11 18:15:00+00:00,25276.5,25280.25,25200.75,25210.5,10865
2026-02-11 18:30:00+00:00,25270.75,25287.5,25254.5,25277.0,8887
2026-02-11 18:45:00+00:00,25301.25,25312.5,25255.0,25271.0,9571
2026-02-11 19:00:00+00:00,25316.5,25326.0,25257.75,25302.0,9983
2026-02-11 19:15:00+00:00,25348.75,25360.5,25316.0,25316.0,8825
2026-02-11 19:30:00+00:00,25342.0,25356.5,25327.75,25349.0,6753
2026-02-11 19:45:00+00:00,25309.0,25344.25,25281.75,25342.25,9474
2026-02-11 20:00:00+00:00,25307.25,25320.75,25297.0,25308.75,5088
2026-02-11 20:15:00+00:00,25284.75,25322.5,25284.0,25307.5,6448
2026-02-11 20:30:00+00:00,25304.5,25320.0,25271.75,25285.0,8872
2026-02-11 20:45:00+00:00,25278.25,25321.5,25273.75,25305.0,19546
2026-02-11 21:00:00+00:00,25275.75,25308.0,25268.0,25278.0,7717
2026-02-11 21:15:00+00:00,25286.5,25298.0,25274.0,25276.25,2024
2026-02-11 21:30:00+00:00,25279.25,25296.25,25278.75,25288.0,1301
2026-02-11 21:45:00+00:00,25278.75,25292.0,25277.25,25279.75,1611
2026-02-11 23:00:00+00:00,25253.75,25296.5,25250.0,25289.0,811
2026-02-11 23:15:00+00:00,25239.25,25271.0,25237.25,25252.25,1134
2026-02-11 23:30:00+00:00,25214.0,25242.25,25206.0,25239.25,1444
2026-02-11 23:45:00+00:00,25235.25,25288.5,25226.0,25288.5,1688
2026-02-12 00:00:00+00:00,25231.0,25254.75,25221.25,25233.25,1488
2026-02-12 00:15:00+00:00,25230.25,25239.25,25214.25,25231.25,1286
2026-02-12 00:30:00+00:00,25270.5,25273.0,25229.25,25231.0,1401
2026-02-12 00:45:00+00:00,25265.25,25272.25,25260.0,25270.75,674
2026-02-12 01:00:00+00:00,25268.0,25278.0,25254.0,25266.25,1095
2026-02-12 01:15:00+00:00,25282.75,25288.25,25242.5,25266.0,1328
2026-02-12 01:30:00+00:00,25302.0,25314.75,25274.0,25280.25,1680
2026-02-12 01:45:00+00:00,25301.0,25310.5,25290.0,25302.75,976
2026-02-12 02:00:00+00:00,25288.25,25310.5,25287.25,25301.75,958
2026-02-12 02:15:00+00:00,25282.0,25293.5,25268.75,25288.75,1063
2026-02-12 02:30:00+00:00,25274.75,25287.0,25271.75,25283.0,562
2026-02-12 02:45:00+00:00,25293.5,25299.25,25269.0,25275.25,825
2026-02-12 03:00:00+00:00,25297.5,25304.0,25286.75,25292.5,620
2026-02-12 03:15:00+00:00,25306.25,25306.25,25282.0,25298.5,799
2026-02-12 03:30:00+00:00,25319.5,25320.5,25303.75,25306.25,847
2026-02-12 03:45:00+00:00,25310.0,25320.75,25309.0,25320.75,465
2026-02-12 04:00:00+00:00,25312.0,25313.5,25303.0,25311.5,592
2026-02-12 04:15:00+00:00,25338.0,25339.5,25309.0,25311.75,1286
2026-02-12 04:30:00+00:00,25318.25,25338.0,25316.25,25338.0,636
2026-02-12 04:45:00+00:00,25328.5,25331.5,25317.0,25318.5,440
2026-02-12 05:00:00+00:00,25336.0,25336.75,25331.25,25334.0,486
2026-02-12 05:15:00+00:00,25334.25,25343.5,25332.5,25336.25,585
2026-02-12 05:30:00+00:00,25336.25,25344.75,25327.75,25333.0,473
2026-02-12 05:45:00+00:00,25337.0,25341.25,25330.0,25336.0,562
2026-02-12 06:00:00+00:00,25336.75,25343.75,25321.25,25338.5,744
2026-02-12 06:15:00+00:00,25320.25,25344.5,25312.5,25336.5,865
2026-02-12 06:30:00+00:00,25299.0,25332.5,25295.0,25322.0,1193
2026-02-12 06:45:00+00:00,25319.75,25323.5,25292.0,25298.25,1110
2026-02-12 07:00:00+00:00,25333.0,25336.75,25313.0,25319.25,1164
2026-02-12 07:15:00+00:00,25351.25,25357.25,25329.0,25333.5,958
2026-02-12 07:30:00+00:00,25350.75,25359.25,25346.25,25351.25,875
2026-02-12 07:45:00+00:00,25351.0,25354.75,25342.0,25351.0,634
2026-02-12 08:00:00+00:00,25350.5,25369.25,25339.0,25350.25,2258
2026-02-12 08:15:00+00:00,25345.75,25362.0,25339.75,25350.0,972
2026-02-12 08:30:00+00:00,25331.0,25350.75,25324.75,25344.5,1135
2026-02-12 08:45:00+00:00,25353.5,25360.5,25328.25,25331.25,890
2026-02-12 09:00:00+00:00,25356.5,25363.5,25341.75,25352.75,1062
2026-02-12 09:15:00+00:00,25349.5,25364.25,25348.5,25356.75,794
2026-02-12 09:30:00+00:00,25343.25,25361.5,25341.0,25349.0,752
2026-02-12 09:45:00+00:00,25355.75,25358.5,25330.0,25344.25,938
2026-02-12 10:00:00+00:00,25343.25,25374.0,25341.0,25354.75,1518
2026-02-12 10:15:00+00:00,25337.75,25349.75,25334.0,25342.5,683
2026-02-12 10:30:00+00:00,25342.75,25351.75,25342.5,25348.25,861
2026-02-12 10:45:00+00:00,25349.75,25351.0,25340.0,25343.0,678
2026-02-12 11:00:00+00:00,25355.75,25360.5,25338.25,25349.75,1146
2026-02-12 11:15:00+00:00,25367.5,25370.25,25353.0,25356.25,750
2026-02-12 11:30:00+00:00,25345.0,25370.5,25342.5,25366.25,745
2026-02-12 11:45:00+00:00,25366.5,25369.5,25344.5,25344.5,893
2026-02-12 12:00:00+00:00,25354.5,25369.0,25343.0,25365.75,1094
2026-02-12 12:15:00+00:00,25365.0,25368.0,25348.0,25354.75,1028
2026-02-12 12:30:00+00:00,25365.0,25384.0,25363.25,25364.0,1564
2026-02-12 12:45:00+00:00,25356.75,25373.5,25351.75,25364.25,1388
2026-02-12 13:00:00+00:00,25328.5,25358.5,25327.75,25356.25,2047
2026-02-12 13:15:00+00:00,25342.25,25344.25,25320.25,25328.5,1944
2026-02-12 13:30:00+00:00,25411.75,25419.75,25331.25,25342.75,5738
2026-02-12 13:45:00+00:00,25395.75,25413.75,25380.75,25412.0,3629
2026-02-12 14:00:00+00:00,25368.0,25400.25,25365.25,25396.25,3112
2026-02-12 14:15:00+00:00,25346.75,25380.5,25346.0,25367.5,4590
2026-02-12 14:30:00+00:00,25308.25,25392.5,25304.0,25346.25,36231
2026-02-12 14:45:00+00:00,25206.5,25323.75,25186.25,25309.0,35371
2026-02-12 15:00:00+00:00,25232.75,25251.5,25169.75,25208.25,28777
2026-02-12 15:15:00+00:00,25232.25,25260.25,25194.0,25232.5,19070
2026-02-12 15:30:00+00:00,25087.25,25253.75,25082.0,25232.5,25823
2026-02-12 15:45:00+00:00,25010.25,25121.25,25006.5,25086.0,27190
2026-02-12 16:00:00+00:00,24940.5,25031.75,24928.25,25011.0,31417
2026-02-12 16:15:00+00:00,24818.75,24950.75,24811.25,24939.75,32716
2026-02-12 16:30:00+00:00,24875.25,24921.75,24805.75,24819.0,33712
2026-02-12 16:45:00+00:00,24878.5,24902.0,24843.0,24876.25,18462
2026-02-12 17:00:00+00:00,24858.75,24903.75,24831.25,24878.0,19675
2026-02-12 17:15:00+00:00,24871.25,24924.0,24834.0,24858.0,17970
2026-02-12 17:30:00+00:00,24898.75,24940.75,24862.25,24871.0,15021
2026-02-12 17:45:00+00:00,24825.25,24915.0,24823.75,24900.0,14816
2026-02-12 18:00:00+00:00,24855.25,24881.75,24800.25,24825.5,16441
2026-02-12 18:15:00+00:00,24841.75,24862.0,24802.25,24854.25,15692
2026-02-12 18:30:00+00:00,24908.0,24911.25,24824.75,24842.25,15430
2026-02-12 18:45:00+00:00,24905.5,24929.75,24876.0,24907.75,13572
2026-02-12 19:00:00+00:00,24868.5,24923.75,24846.5,24906.25,13352
2026-02-12 19:15:00+00:00,24871.75,24928.0,24866.25,24868.25,15352
2026-02-12 19:30:00+00:00,24915.5,24938.0,24870.5,24870.75,13221
2026-02-12 19:45:00+00:00,24898.5,24943.75,24884.25,24915.75,14880
2026-02-12 20:00:00+00:00,24871.5,24912.75,24843.25,24899.75,13011
2026-02-12 20:15:00+00:00,24805.5,24873.5,24797.0,24872.0,14179
2026-02-12 20:30:00+00:00,24804.0,24834.5,24783.0,24804.5,15288
2026-02-12 20:45:00+00:00,24762.75,24808.25,24721.5,24803.5,39058
2026-02-12 21:00:00+00:00,24804.5,24806.75,24743.75,24765.25,13675
2026-02-12 21:15:00+00:00,24823.25,24823.25,24797.25,24804.25,3143
2026-02-12 21:30:00+00:00,24823.75,24833.75,24819.5,24823.25,2908
2026-02-12 21:45:00+00:00,24822.0,24839.75,24817.75,24824.25,2190
2026-02-12 23:00:00+00:00,24835.75,24849.0,24797.75,24842.25,1746
2026-02-12 23:15:00+00:00,24841.0,24856.75,24822.25,24835.5,2004
2026-02-12 23:30:00+00:00,24787.5,24849.5,24744.75,24842.25,5466
2026-02-12 23:45:00+00:00,24824.0,24835.25,24777.5,24787.25,1980
2026-02-13 00:00:00+00:00,24843.75,24864.75,24801.5,24820.0,3011
2026-02-13 00:15:00+00:00,24781.5,24847.0,24765.5,24845.75,4427
2026-02-13 00:30:00+00:00,24742.75,24796.0,24740.5,24781.25,3106
2026-02-13 00:45:00+00:00,24731.25,24755.25,24709.75,24742.5,4617
2026-02-13 01:00:00+00:00,24806.25,24816.5,24730.25,24731.25,3436
2026-02-13 01:15:00+00:00,24796.75,24820.0,24770.5,24806.0,3680
2026-02-13 01:30:00+00:00,24795.5,24812.25,24780.75,24796.75,2058
2026-02-13 01:45:00+00:00,24787.0,24821.25,24765.0,24794.75,2457
2026-02-13 02:00:00+00:00,24819.5,24825.5,24786.25,24786.75,2004
2026-02-13 02:15:00+00:00,24813.0,24820.5,24794.0,24820.0,1396
2026-02-13 02:30:00+00:00,24806.5,24832.25,24804.0,24813.75,1385
2026-02-13 02:45:00+00:00,24802.75,24810.5,24794.0,24806.25,960
2026-02-13 03:00:00+00:00,24803.0,24820.75,24797.25,24803.75,679
2026-02-13 03:15:00+00:00,24776.25,24808.75,24769.5,24803.5,1327
2026-02-13 03:30:00+00:00,24782.75,24796.5,24774.25,24775.5,829
2026-02-13 03:45:00+00:00,24750.25,24787.25,24745.25,24783.25,1216
2026-02-13 04:00:00+00:00,24768.75,24768.75,24744.5,24750.5,845
2026-02-13 04:15:00+00:00,24784.0,24802.5,24768.75,24769.0,1136
2026-02-13 04:30:00+00:00,24760.5,24787.75,24758.25,24783.5,819
2026-02-13 04:45:00+00:00,24762.5,24768.0,24753.0,24760.0,768
2026-02-13 05:00:00+00:00,24750.5,24767.25,24749.75,24759.0,997
2026-02-13 05:15:00+00:00,24707.0,24753.5,24704.75,24750.25,2223
2026-02-13 05:30:00+00:00,24712.5,24729.75,24690.75,24707.5,2312
2026-02-13 05:45:00+00:00,24712.5,24736.75,24697.75,24712.0,1495
2026-02-13 06:00:00+00:00,24718.75,24731.0,24704.75,24711.75,1256
2026-02-13 06:15:00+00:00,24686.5,24731.0,24677.5,24720.75,2354
2026-02-13 06:30:00+00:00,24664.25,24688.5,24642.25,24686.75,2920
2026-02-13 06:45:00+00:00,24714.25,24724.5,24656.5,24665.5,1980
2026-02-13 07:00:00+00:00,24736.0,24744.75,24711.25,24713.5,2722
2026-02-13 07:15:00+00:00,24738.5,24762.25,24734.75,24736.0,1785
2026-02-13 07:30:00+00:00,24726.75,24747.0,24719.5,24739.0,1687
2026-02-13 07:45:00+00:00,24747.0,24750.5,24715.0,24727.75,1445
2026-02-13 08:00:00+00:00,24732.25,24776.0,24723.25,24746.75,3826
2026-02-13 08:15:00+00:00,24744.75,24748.0,24675.0,24732.25,3994
2026-02-13 08:30:00+00:00,24747.75,24760.5,24716.0,24743.0,2288
2026-02-13 08:45:00+00:00,24775.25,24785.5,24750.0,24750.0,2422
2026-02-13 09:00:00+00:00,24756.75,24779.25,24732.0,24775.5,2390
2026-02-13 09:15:00+00:00,24795.5,24807.0,24754.5,24755.25,2339
2026-02-13 09:30:00+00:00,24789.25,24805.5,24784.5,24795.5,2025
2026-02-13 09:45:00+00:00,24774.0,24808.0,24766.0,24789.25,2591
2026-02-13 10:00:00+00:00,24785.5,24790.25,24759.5,24773.25,1821
2026-02-13 10:15:00+00:00,24788.25,24799.5,24776.0,24786.5,1366
2026-02-13 10:30:00+00:00,24758.75,24793.25,24752.5,24788.5,1513
2026-02-13 10:45:00+00:00,24729.75,24768.25,24727.5,24759.0,2204
2026-02-13 11:00:00+00:00,24672.25,24738.5,24670.0,24730.75,4011
2026-02-13 11:15:00+00:00,24665.5,24696.0,24650.5,24671.75,4211
2026-02-13 11:30:00+00:00,24672.75,24701.0,24624.0,24663.0,4226
2026-02-13 11:45:00+00:00,24721.25,24723.0,24660.25,24673.75,2352
2026-02-13 12:00:00+00:00,24684.5,24745.75,24676.5,24721.5,3564
2026-02-13 12:15:00+00:00,24708.0,24724.5,24670.5,24684.25,2295
2026-02-13 12:30:00+00:00,24722.5,24730.5,24703.25,24707.75,1864
2026-02-13 12:45:00+00:00,24695.5,24734.75,24667.25,24723.0,4353
2026-02-13 13:00:00+00:00,24631.5,24719.25,24625.75,24694.0,6115
2026-02-13 13:15:00+00:00,24706.25,24719.0,24620.5,24636.5,6030
2026-02-13 13:30:00+00:00,24775.25,24823.25,24695.5,24706.0,17407
2026-02-13 13:45:00+00:00,24781.5,24812.25,24729.5,24774.5,9189
2026-02-13 14:00:00+00:00,24742.25,24820.0,24718.0,24780.75,8467
2026-02-13 14:15:00+00:00,24742.0,24756.5,24713.5,24742.75,8157
2026-02-13 14:30:00+00:00,24716.0,24799.75,24578.75,24743.0,63076
2026-02-13 14:45:00+00:00,24698.25,24849.5,24681.0,24715.0,51009
2026-02-13 15:00:00+00:00,24759.25,24834.0,24692.25,24699.0,33922
2026-02-13 15:15:00+00:00,24848.5,24870.5,24718.0,24759.75,27390
2026-02-13 15:30:00+00:00,24773.5,24928.5,24767.5,24848.75,25245
2026-02-13 15:45:00+00:00,24810.25,24846.0,24721.0,24774.75,21036
2026-02-13 16:00:00+00:00,24840.5,24888.75,24800.5,24811.0,16701
2026-02-13 16:15:00+00:00,24851.25,24869.25,24762.75,24840.25,16020
2026-02-13 16:30:00+00:00,24889.25,24892.5,24810.5,24851.0,12974
2026-02-13 16:45:00+00:00,24894.5,24934.5,24866.75,24889.0,12846
2026-02-13 17:00:00+00:00,24952.0,24959.75,24883.5,24894.25,11257
2026-02-13 17:15:00+00:00,24950.0,24969.75,24907.5,24952.0,11468
2026-02-13 17:30:00+00:00,24965.5,24993.5,24943.0,24950.25,9676
2026-02-13 17:45:00+00:00,24938.25,24982.5,24932.25,24965.25,10195
2026-02-13 18:00:00+00:00,24943.5,24962.5,24900.75,24938.5,11837
2026-02-13 18:15:00+00:00,24954.75,24991.5,24932.5,24942.75,10922
2026-02-13 18:30:00+00:00,24948.75,24995.5,24940.0,24955.0,8772
2026-02-13 18:45:00+00:00,24939.75,24984.0,24923.0,24949.5,9279
2026-02-13 19:00:00+00:00,24947.25,24965.75,24921.0,24940.5,8751
2026-02-13 19:15:00+00:00,24924.0,24968.5,24912.0,24947.5,8193
2026-02-13 19:30:00+00:00,24908.5,24949.25,24888.25,24924.5,10136
2026-02-13 19:45:00+00:00,24852.75,24935.0,24848.75,24907.5,11099
2026-02-13 20:00:00+00:00,24824.0,24890.5,24823.25,24852.25,10688
2026-02-13 20:15:00+00:00,24764.75,24853.0,24754.75,24824.0,14858
2026-02-13 20:30:00+00:00,24750.0,24786.25,24731.75,24766.0,21149
2026-02-13 20:45:00+00:00,24802.75,24812.0,24745.0,24749.25,28361
2026-02-13 21:00:00+00:00,24798.75,24828.0,24776.0,24801.75,10905
2026-02-13 21:15:00+00:00,24781.75,24801.25,24776.25,24798.75,2079
2026-02-13 21:30:00+00:00,24782.75,24795.0,24781.0,24782.5,1011
2026-02-13 21:45:00+00:00,24773.5,24791.5,24771.0,24783.25,1370
2026-02-15 23:15:00+00:00,24803.25,24803.25,24803.25,24803.25,0
2026-02-15 23:30:00+00:00,24817.0,24830.0,24796.5,24819.0,1142
2026-02-15 23:45:00+00:00,24836.25,24838.75,24793.25,24819.5,1052
2026-02-16 00:00:00+00:00,24840.25,24847.75,24810.5,24831.75,1415
2026-02-16 00:15:00+00:00,24840.25,24847.0,24825.75,24842.0,919
2026-02-16 00:30:00+00:00,24833.0,24849.25,24832.0,24838.75,561
2026-02-16 00:45:00+00:00,24834.25,24848.0,24827.25,24832.25,681
2026-02-16 01:00:00+00:00,24833.25,24847.0,24822.25,24835.0,857
2026-02-16 01:15:00+00:00,24835.25,24843.0,24831.75,24832.5,408
2026-02-16 01:30:00+00:00,24837.75,24843.0,24827.75,24835.25,490
2026-02-16 01:45:00+00:00,24861.0,24868.75,24831.75,24836.5,1004
2026-02-16 02:00:00+00:00,24847.25,24872.5,24838.25,24860.5,927
2026-02-16 02:15:00+00:00,24844.25,24853.75,24841.25,24846.25,534
2026-02-16 02:30:00+00:00,24843.25,24850.5,24838.0,24845.0,313
2026-02-16 02:45:00+00:00,24832.0,24844.5,24827.5,24842.0,524
2026-02-16 03:00:00+00:00,24830.0,24835.5,24823.5,24832.75,417
2026-02-16 03:15:00+00:00,24817.5,24836.5,24815.0,24830.25,718
2026-02-16 03:30:00+00:00,24814.75,24820.5,24808.25,24817.0,431
2026-02-16 03:45:00+00:00,24823.5,24825.25,24812.0,24815.25,337
2026-02-16 04:00:00+00:00,24828.5,24838.75,24822.5,24824.25,599
2026-02-16 04:15:00+00:00,24836.75,24839.75,24820.0,24829.0,356
2026-02-16 04:30:00+00:00,24826.25,24840.0,24822.75,24837.0,296
2026-02-16 04:45:00+00:00,24826.0,24834.0,24821.25,24824.75,197
2026-02-17 05:00:00+00:00,24600.75,24626.0,24599.25,24623.75,762
2026-02-17 05:15:00+00:00,24598.5,24604.25,24567.5,24600.75,1724
2026-02-17 05:30:00+00:00,24598.25,24602.5,24558.25,24600.25,1512
2026-02-17 05:45:00+00:00,24582.75,24611.25,24575.0,24600.0,1537
2026-02-17 06:00:00+00:00,24620.0,24633.75,24582.75,24582.75,1453
2026-02-17 06:15:00+00:00,24610.25,24625.75,24607.5,24621.25,698
2026-02-17 06:30:00+00:00,24629.25,24639.0,24602.0,24610.25,1381
2026-02-17 06:45:00+00:00,24627.25,24641.0,24619.75,24629.5,1008
2026-02-17 07:00:00+00:00,24600.5,24630.25,24596.5,24628.0,1147
2026-02-17 07:15:00+00:00,24591.5,24616.25,24584.5,24600.0,1457
2026-02-17 07:30:00+00:00,24628.0,24635.0,24584.0,24594.75,1555
2026-02-17 07:45:00+00:00,24660.0,24663.75,24622.25,24628.0,2307
2026-02-17 08:00:00+00:00,24705.25,24726.75,24651.5,24659.75,3826
2026-02-17 08:15:00+00:00,24686.5,24706.0,24674.25,24705.0,2026
2026-02-17 08:30:00+00:00,24642.25,24690.0,24636.5,24686.25,1960
2026-02-17 08:45:00+00:00,24639.5,24653.75,24623.75,24642.5,1783
2026-02-17 09:00:00+00:00,24645.5,24680.0,24636.75,24641.25,2646
2026-02-17 09:15:00+00:00,24671.0,24673.0,24637.0,24641.75,1275
2026-02-17 09:30:00+00:00,24682.5,24693.75,24667.25,24673.0,1324
2026-02-17 09:45:00+00:00,24686.75,24695.5,24672.0,24684.25,757
2026-02-17 10:00:00+00:00,24661.5,24697.5,24658.25,24687.5,836
2026-02-17 10:15:00+00:00,24661.5,24668.75,24647.0,24663.25,851
2026-02-17 10:30:00+00:00,24608.25,24661.0,24602.25,24661.0,2409
2026-02-17 10:45:00+00:00,24607.5,24624.5,24590.0,24607.25,1458
2026-02-17 11:00:00+00:00,24599.75,24623.0,24586.0,24606.75,1483
2026-02-17 11:15:00+00:00,24618.75,24619.25,24572.25,24599.75,2118
2026-02-17 11:30:00+00:00,24612.0,24629.75,24600.25,24618.75,1319
2026-02-17 11:45:00+00:00,24623.75,24638.0,24606.75,24612.0,1253
2026-02-17 12:00:00+00:00,24651.0,24666.75,24609.25,24622.75,2091
2026-02-17 12:15:00+00:00,24619.0,24659.75,24616.5,24652.75,1598
2026-02-17 12:30:00+00:00,24607.0,24621.0,24596.75,24620.25,1521
2026-02-17 12:45:00+00:00,24584.5,24610.25,24577.75,24607.5,1996
2026-02-17 13:00:00+00:00,24548.75,24590.75,24518.0,24584.25,5594
2026-02-17 13:15:00+00:00,24605.0,24622.5,24535.0,24549.0,5673
2026-02-17 13:30:00+00:00,24600.5,24610.5,24577.0,24607.75,2561
2026-02-17 13:45:00+00:00,24612.0,24705.25,24578.0,24602.0,10035
2026-02-17 14:00:00+00:00,24650.5,24671.25,24611.5,24613.0,4699
2026-02-17 14:15:00+00:00,24658.25,24669.5,24633.0,24651.25,4273
2026-02-17 14:30:00+00:00,24700.75,24815.75,24606.5,24659.25,42983
2026-02-17 14:45:00+00:00,24485.75,24711.5,24475.0,24701.25,42278
2026-02-17 15:00:00+00:00,24498.75,24571.5,24462.25,24483.75,29224
2026-02-17 15:15:00+00:00,24527.5,24641.0,24495.5,24499.25,30229
2026-02-17 15:30:00+00:00,24511.25,24543.25,24449.25,24526.0,28281
2026-02-17 15:45:00+00:00,24600.25,24603.75,24503.75,24512.0,26271
2026-02-17 16:00:00+00:00,24773.75,24787.0,24593.25,24599.25,24452
2026-02-17 16:15:00+00:00,24727.75,24796.75,24722.25,24773.25,21151
2026-02-17 16:30:00+00:00,24735.25,24780.0,24693.25,24726.5,17827
2026-02-17 16:45:00+00:00,24759.25,24788.0,24721.75,24734.75,12534
2026-02-17 17:00:00+00:00,24702.75,24764.5,24685.5,24759.0,10502
2026-02-17 17:15:00+00:00,24755.0,24756.0,24668.5,24701.5,10862
2026-02-17 17:30:00+00:00,24649.5,24759.25,24646.5,24755.75,13201
2026-02-17 17:45:00+00:00,24697.5,24706.0,24608.75,24648.5,17323
2026-02-17 18:00:00+00:00,24673.25,24704.0,24649.25,24698.0,11827
2026-02-17 18:15:00+00:00,24768.25,24785.25,24651.75,24673.25,17467
2026-02-17 18:30:00+00:00,24826.0,24854.75,24750.5,24768.25,14785
2026-02-17 18:45:00+00:00,24845.0,24874.75,24812.75,24825.75,11598
2026-02-17 19:00:00+00:00,24851.75,24863.5,24826.5,24845.5,11306
2026-02-17 19:15:00+00:00,24836.25,24867.25,24832.0,24851.25,10644
2026-02-17 19:30:00+00:00,24873.0,24889.75,24828.75,24836.5,10656
2026-02-17 19:45:00+00:00,24815.0,24875.5,24807.75,24872.5,10420
2026-02-17 20:00:00+00:00,24811.75,24841.75,24795.0,24815.0,11466
2026-02-17 20:15:00+00:00,24773.5,24818.25,24765.75,24812.0,13922
2026-02-17 20:30:00+00:00,24782.25,24795.75,24735.75,24773.0,14411
2026-02-17 20:45:00+00:00,24776.75,24786.75,24739.5,24782.25,23189
2026-02-17 21:00:00+00:00,24777.5,24795.25,24765.5,24776.75,7606
2026-02-17 21:15:00+00:00,24789.0,24818.5,24777.75,24777.75,5639
2026-02-17 21:30:00+00:00,24766.75,24788.75,24755.25,24787.0,2943
2026-02-17 21:45:00+00:00,24768.25,24775.0,24757.75,24766.5,1279
2026-02-17 23:00:00+00:00,24737.0,24783.25,24728.0,24773.75,1068
2026-02-17 23:15:00+00:00,24743.5,24761.75,24723.5,24737.5,1361
2026-02-17 23:30:00+00:00,24725.5,24755.5,24713.75,24744.5,1992
2026-02-17 23:45:00+00:00,24711.0,24730.0,24700.75,24724.5,1489
2026-02-18 00:00:00+00:00,24746.0,24750.0,24708.5,24711.25,1699
2026-02-18 00:15:00+00:00,24738.75,24754.75,24711.25,24748.5,1709
2026-02-18 00:30:00+00:00,24735.75,24752.75,24729.25,24739.75,1409
2026-02-18 00:45:00+00:00,24727.0,24738.5,24714.0,24736.25,1691
2026-02-18 01:00:00+00:00,24718.5,24732.0,24709.5,24724.75,1733
2026-02-18 01:15:00+00:00,24718.25,24742.0,24713.5,24717.5,762
2026-02-18 01:30:00+00:00,24730.0,24732.0,24709.5,24721.0,683
2026-02-18 01:45:00+00:00,24744.5,24746.25,24716.75,24730.25,716
2026-02-18 02:00:00+00:00,24756.25,24762.0,24742.75,24745.75,840
2026-02-18 02:15:00+00:00,24749.25,24761.25,24736.0,24756.5,647
2026-02-18 02:30:00+00:00,24764.5,24769.75,24749.25,24749.25,786
2026-02-18 02:45:00+00:00,24758.0,24770.75,24754.0,24764.5,592
2026-02-18 03:00:00+00:00,24747.0,24770.0,24743.5,24758.75,629
2026-02-18 03:15:00+00:00,24747.5,24750.0,24736.5,24747.5,663
2026-02-18 03:30:00+00:00,24765.5,24769.5,24746.0,24747.75,523
2026-02-18 03:45:00+00:00,24794.25,24798.75,24765.25,24765.75,1261
2026-02-18 04:00:00+00:00,24802.75,24814.0,24783.25,24794.0,1300
2026-02-18 04:15:00+00:00,24813.5,24818.25,24796.75,24803.5,697
2026-02-18 04:30:00+00:00,24836.75,24840.0,24811.0,24812.75,1353
2026-02-18 04:45:00+00:00,24837.0,24838.75,24827.25,24837.5,735
2026-02-18 05:00:00+00:00,24833.75,24834.0,24825.25,24828.0,664
2026-02-18 05:15:00+00:00,24830.75,24840.0,24829.25,24833.0,362
2026-02-18 05:30:00+00:00,24830.25,24847.0,24827.0,24831.0,554
2026-02-18 05:45:00+00:00,24825.5,24833.25,24820.0,24830.0,585
2026-02-18 06:00:00+00:00,24817.75,24829.0,24809.0,24826.0,808
2026-02-18 06:15:00+00:00,24824.75,24830.75,24815.5,24816.25,815
